"","vec"
"1260",49133.5063492323
"1261",28464.6871230995
"1262",33609.4850807739
"1263",24469.5835451133
"1264",21656.0754560711
"1265",31026.6752979951
"1266",44826.2314362521
"1267",33583.8551061445
"1268",36473.8304676349
"1269",37955.520792258
"1270",31053.5320543352
"1271",41121.7248654367
"1272",34445.9568355291
"1273",31106.4428544753
"1274",35875.6721722016
"1275",24902.2148208305
"1276",29375.1860955111
"1277",36144.4349858477
"1278",30883.4707210984
"1279",39253.3267857847
"1280",30420.6189077222
"1281",23614.8669596327
"1282",42464.7633573794
"1283",38091.1911914906
"1284",36600.3842008048
"1285",33413.8968807219
"1286",18999.8154296368
"1287",27962.9922673686
"1288",40199.5780439885
"1289",35666.6741952656
"1290",28710.9973504737
"1291",26251.569419035
"1292",31246.7987390246
"1293",25979.7527738843
"1294",27647.6916465487
"1295",33275.0943153014
"1296",21919.4716216707
"1297",31058.4009399499
"1298",30853.9633207121
"1299",23030.2849032705
"1300",28275.5954149231
"1301",30918.4648518086
"1302",27755.7295605492
"1303",49675.2552789854
"1304",41935.4961293681
"1305",33506.200256408
"1306",30025.804082881
"1307",23849.37637605
"1308",28198.4769970497
"1309",29187.8305096701
"1310",34743.5485601697
"1311",31666.8908534786
"1312",31632.7853250962
"1313",32609.9525152801
"1314",40855.4231652526
"1315",20761.2197118123
"1316",32280.0395514005
"1317",38335.3245260613
"1318",27110.1864330633
"1319",30798.3289096248
"1320",25292.7187812761
"1321",33842.3200854532
"1322",25407.4898568821
"1323",28486.0605410914
"1324",27228.4511148809
"1325",33568.4784371208
"1326",54915.1958646784
"1327",34360.8384862268
"1328",29485.355048421
"1329",31967.0197601724
"1330",29486.0036913036
"1331",36868.331849156
"1332",24799.7793218856
"1333",34289.0201097873
"1334",24532.5298136541
"1335",40385.0840727548
"1336",26674.3266627952
"1337",22596.7835699716
"1338",34602.0431676711
"1339",40115.8065567224
"1340",36126.5680788707
"1341",29254.4231656362
"1342",35260.3541030925
"1343",23378.4635507359
"1344",34872.8156116669
"1345",32612.5790163978
"1346",30772.7631493361
"1347",35828.8129836568
"1348",29729.1397338982
"1349",29412.3821094948
"1350",24725.0519038614
"1351",35928.2062683858
"1352",27307.685546412
"1353",22414.5158288028
"1354",26243.4424015927
"1355",32096.3122114125
"1356",34277.8555446913
"1357",33525.4495754344
"1358",36650.2338206045
"1359",30376.7316869714
"1360",35341.4984027418
"1361",33206.1155241023
"1362",23711.5898604761
"1363",34057.871119756
"1364",28757.1250470311
"1365",25414.2626363817
"1366",38642.6660951926
"1367",35592.9429464731
"1368",43166.3594150033
"1369",34051.0925258047
"1370",20617.3613153248
"1371",38082.0594027561
"1372",40190.4636275977
"1373",35254.5402897138
"1374",23129.5328634756
"1375",34475.4675733472
"1376",27298.90755715
"1377",32014.3220738882
"1378",39829.4341108821
"1379",32609.3046166067
"1380",37648.0122528414
"1381",32427.455373544
"1382",27970.5207251721
"1383",30577.3626027613
"1384",35153.6767614651
"1385",21228.015189828
"1386",18511.7404307345
"1387",28962.9433080551
"1388",23291.7898552518
"1389",40617.3066920696
"1390",30109.5143438842
"1391",56053.6901386366
"1392",33238.5405522542
"1393",22619.4649367279
"1394",37425.0288134975
"1395",39987.4165273624
"1396",18572.9101164995
"1397",23208.9671630021
"1398",27935.046432442
"1399",19805.0887847496
"1400",32226.7066492616
"1401",38192.5693101639
"1402",31614.8006571836
"1403",31903.6002361711
"1404",37180.488789213
"1405",23469.6836456388
"1406",34054.6721503454
"1407",18967.4045190224
"1408",45304.4314306631
"1409",29205.676699235
"1410",32223.3484018053
"1411",33614.9366370936
"1412",31151.0607584737
"1413",39658.0561153929
"1414",22411.564043103
"1415",20443.8552088061
"1416",32930.0720559774
"1417",27739.7917874734
"1418",31491.0878768335
"1419",36385.0361245809
"1420",44487.5548926589
"1421",33523.5035449653
"1422",17053.9734237828
"1423",37666.6824905422
"1424",35554.0093922659
"1425",31684.1118417213
"1426",30214.8064216098
"1427",49983.6271788116
"1428",22697.5664953104
"1429",36724.6202833149
"1430",32074.329127695
"1431",39895.8700630143
"1432",33956.3014828824
"1433",27172.9873388745
"1434",27193.4734550794
"1435",24537.2440215845
"1436",27632.638104655
"1437",31336.5814592733
"1438",43681.135315119
"1439",16988.7643952434
"1440",28976.9087661601
"1441",34280.5245727197
"1442",30413.0061414786
"1443",30784.2525014518
"1444",38274.595490609
"1445",38151.6770864067
"1446",24606.1272819166
"1447",32766.0442823123
"1448",27508.7646423242
"1449",35493.7948726307
"1450",24033.3046832712
"1451",28543.5531894177
"1452",25340.4965901943
"1453",42646.6425556957
"1454",23159.5310489674
"1455",45145.3817977119
"1456",24570.4287752334
"1457",32037.7689511615
"1458",27554.375179402
"1459",29664.0991925785
"1460",33388.4459974235
"1461",43727.9313851187
"1462",32867.5014726572
"1463",41386.675601733
"1464",31659.8361840516
"1465",25182.9365942311
"1466",23669.0381255682
"1467",21804.4542144525
"1468",36141.3634871334
"1469",24181.8250383473
"1470",41367.2542497371
"1471",47802.0552406191
"1472",47720.1208562266
"1473",39889.4722809844
"1474",38696.2836769025
"1475",34065.239915265
"1476",23724.9438267536
"1477",35567.3233357487
"1478",32563.771463729
"1479",40543.0002209154
"1480",30351.1999451815
"1481",43736.1008452686
"1482",24327.5066737376
"1483",23470.3964416397
"1484",30431.5299617546
"1485",18744.8385566076
"1486",25421.6922637814
"1487",44289.7972616877
"1488",34373.7545375237
"1489",31857.5684587274
"1490",29891.0752988233
"1491",20780.5907655618
"1492",25493.7185664621
"1493",44836.8030467986
"1494",30963.3435593055
"1495",29101.0766975518
"1496",41719.2012304145
"1497",29831.0444602763
"1498",48107.2041360776
"1499",20630.8282343312
"1500",37642.7740683069
"1501",38380.9526135007
"1502",29399.2355819503
"1503",35334.316408545
"1504",38860.2488523413
"1505",33792.8714278854
"1506",35715.1146970089
"1507",42938.6890366435
"1508",34204.2507592297
"1509",36329.0076367847
"1510",36987.5506565919
"1511",23253.5560932115
"1512",25553.7903280733
"1513",37570.8098968024
"1514",33163.7385759008
"1515",32697.2882501599
"1516",26795.6005120016
"1517",36900.5871835152
"1518",26319.2803109111
"1519",26519.5223155448
"1520",24638.0225420036
"1521",32068.2718528403
"1522",30124.6905398226
"1523",20130.8452175169
"1524",39155.8693431477
"1525",31284.5078027029
"1526",32783.8107534223
"1527",23513.0423649798
"1528",28847.8914915636
"1529",33947.7436096363
"1530",33340.898139611
"1531",31804.2755460899
"1532",22826.7464752072
"1533",20642.6355129337
"1534",33383.3685725897
"1535",39899.2344798175
"1536",24044.9249218784
"1537",27166.3851071022
"1538",32569.9106281313
"1539",25645.4634695156
"1540",38899.8523439101
"1541",31122.9883079873
"1542",34910.6672156885
"1543",22661.3319799802
"1544",27957.0396929509
"1545",25618.5183149038
"1546",25308.2642357957
"1547",36025.3006465309
"1548",32415.3090213901
"1549",34959.6589468398
"1550",52193.3518251301
"1551",27646.7111960478
"1552",29095.5179738338
"1553",26217.8649849426
"1554",36419.9534939032
"1555",23346.0873370901
"1556",19973.2372196043
"1557",22956.9410823188
"1558",25674.1296489016
"1559",31945.6618928502
"1560",28855.2558531637
"1561",26917.3480207336
"1562",28299.6139384273
"1563",29342.1956643015
"1564",42953.0061452457
"1565",27426.1111823782
"1566",35464.3258465613
"1567",35559.6952295355
"1568",27212.2225081246
"1569",26332.9629822647
"1570",52024.0778014294
"1571",26008.3083096945
"1572",50344.3860637924
"1573",30918.8127235962
"1574",25522.5060893559
"1575",35301.9762466478
"1576",34366.8075850954
"1577",25475.2506311261
"1578",31059.1335242508
"1579",35614.0881364259
"1580",24124.0980225877
"1581",33826.1713105961
"1582",40040.0056899642
"1583",30210.2367434239
"1584",25124.0364128121
"1585",19863.8266089788
"1586",34117.8920103406
"1587",27266.4071202325
"1588",24982.4892299774
"1589",21013.4686881649
"1590",44888.9802860477
"1591",33951.6305714834
"1592",34658.1853193647
"1593",17698.3845502396
"1594",29489.9686505672
"1595",27349.5345638269
"1596",44078.4102931377
"1597",29953.8255835509
"1598",29541.7739185187
"1599",29649.794344719
"1600",25416.7635321278
"1601",25922.8420028741
"1602",33955.0705041079
"1603",34613.14631246
"1604",35747.6841292029
"1605",28495.6742719487
"1606",28349.9190750898
"1607",36292.6828748218
"1608",26676.3494998908
"1609",25529.4912823659
"1610",21165.1778007397
"1611",30050.39603103
"1612",31506.3267892206
"1613",34141.5840416655
"1614",33501.9781402879
"1615",28303.3061485561
"1616",32626.825926603
"1617",38531.7391836648
"1618",27852.1696353156
"1619",34004.4719883352
"1620",23636.3395911188
"1621",31550.3535019732
"1622",22561.8541685307
"1623",25225.1998891712
"1624",32680.8440880631
"1625",36997.9013993769
"1626",21335.6370360921
"1627",21411.9432400524
"1628",23033.4656287577
"1629",35130.4558779328
"1630",22264.8737366639
"1631",38243.4736287796
"1632",24709.4794868024
"1633",45247.0252479978
"1634",28257.0409702133
"1635",34606.8718357376
"1636",22848.1050063759
"1637",26532.9111263432
"1638",17507.2746624206
"1639",42287.0094852881
"1640",36247.4990691354
"1641",25532.9723534221
"1642",21597.7806666926
"1643",25324.5419369876
"1644",54811.2931752114
"1645",30007.4440472835
"1646",34858.3267097129
"1647",23348.5439718578
"1648",34699.0155502908
"1649",30996.2896094553
"1650",25130.9794466533
"1651",28478.5959580919
"1652",21300.014173767
"1653",39966.8951112279
"1654",30353.7338404073
"1655",31093.5617044097
"1656",26562.6404142655
"1657",36404.0420123718
"1658",36599.9577713854
"1659",19541.1756348579
"1660",40313.511960173
"1661",40728.8180472666
"1662",39712.7540115355
"1663",35288.7382836169
"1664",35780.016353957
"1665",31743.4314496085
"1666",43088.3254013032
"1667",43401.2739183886
"1668",18263.9947398794
"1669",29605.3653094792
"1670",23838.907171677
"1671",42098.5900130565
"1672",30613.2939287985
"1673",25718.5517329541
"1674",44884.4541994894
"1675",37708.4506002597
"1676",31254.5228489323
"1677",15860.9863391706
"1678",30017.3146175791
"1679",52211.8598003668
"1680",28055.6318275749
"1681",38797.49182768
"1682",36646.5635420005
"1683",25904.1475275532
"1684",28699.7965387596
"1685",23216.1359311417
"1686",28025.4933002279
"1687",36778.7322353075
"1688",26436.6504302512
"1689",22022.0178986618
"1690",29769.4321753523
"1691",32378.0157554992
"1692",31701.978487548
"1693",30417.4311682686
"1694",40182.0062406365
"1695",26883.4140630528
"1696",34075.2491884228
"1697",40737.3455275966
"1698",28132.27494636
"1699",41032.275752875
"1700",20894.9167444558
"1701",30010.2458875775
"1702",33549.3775616762
"1703",33710.352332718
"1704",23643.095248173
"1705",26839.8826697942
"1706",40150.8310394755
"1707",39438.6549298811
"1708",22706.1928382008
"1709",27191.181064686
"1710",31231.7119500803
"1711",37043.7734018131
"1712",31885.6547923005
"1713",28437.3385041286
"1714",29783.444777375
"1715",26777.6972088721
"1716",31135.0235778679
"1717",32737.8700283786
"1718",19395.0339906689
"1719",45125.7617223516
"1720",34180.6670154342
"1721",26461.4614285859
"1722",26862.787720915
"1723",24048.7475519155
"1724",54818.3382390295
"1725",36294.3590147513
"1726",27259.7861036277
"1727",28928.3600139803
"1728",29711.3482060943
"1729",38102.6533897698
"1730",31723.6545446083
"1731",32464.8009888864
"1732",31940.369132867
"1733",32248.4766465738
"1734",22501.3491861912
"1735",22884.4763978295
"1736",31370.2859708587
"1737",25255.7029914361
"1738",29941.3438723791
"1739",31598.3811043691
"1740",27805.8837308631
"1741",27791.7726986914
"1742",32100.5586099203
"1743",30553.9107912043
"1744",25661.7271565812
"1745",46737.5986514286
"1746",37118.0682435833
"1747",16702.7993476972
"1748",24322.8636020945
"1749",26876.3787265968
"1750",21594.5103372062
"1751",40838.2623405287
"1752",29289.3350439507
"1753",32828.8134497019
"1754",35376.1871431438
"1755",26721.5837464131
"1756",33446.4489884125
"1757",38051.0732950003
"1758",39626.829047624
"1759",37260.7471486656
"1760",29811.6585923194
"1761",26710.1404054765
"1762",33365.3464278221
"1763",25607.7268307192
"1764",22675.7049610017
"1765",28478.3183348232
"1766",26602.0386222357
"1767",52543.120399596
"1768",30346.7178229655
"1769",23048.6095360941
"1770",36897.9454262903
"1771",46750.3211695615
"1772",36642.1152303869
"1773",25610.4279955189
"1774",36179.7173154557
"1775",21577.7806970679
"1776",35688.9051641128
"1777",33484.1397119759
"1778",28935.3957480022
"1779",29745.9362844307
"1780",27574.5955731534
"1781",31986.8967961727
"1782",43450.6739338634
"1783",28565.1327422523
"1784",34115.1337528157
"1785",19355.3278910751
"1786",32029.5485197647
"1787",38467.7895167984
"1788",28556.2641713794
"1789",38806.292715004
"1790",28043.0859756542
"1791",47789.1193299687
"1792",35071.6566148331
"1793",34001.4069739284
"1794",19805.1008715574
"1795",22869.4516809101
"1796",32336.7062997338
"1797",51718.2858005521
"1798",35287.2382794177
"1799",27797.1714881963
"1800",33346.7964885908
"1801",31935.3156776538
"1802",50805.5990515599
"1803",26236.0137933491
"1804",27762.2278834893
"1805",35384.9399841306
"1806",38569.4276699653
"1807",37652.728868004
"1808",31609.2555379432
"1809",21252.1505058316
"1810",37679.1213372962
"1811",39081.5354186389
"1812",36421.0071721558
"1813",28027.8941687172
"1814",30393.4793654894
"1815",29361.4950329324
"1816",26069.3229460774
"1817",20416.917752407
"1818",42807.4046747234
"1819",27732.896848274
"1820",26250.339690049
"1821",38628.64612006
"1822",36950.8224323684
"1823",26025.9308573159
"1824",31025.5813879582
"1825",26935.0441878673
"1826",44695.3910017805
"1827",26565.7001704358
"1828",33490.0514106718
"1829",27740.9529437267
"1830",26501.6722492792
"1831",25229.6929989323
"1832",28071.2975948962
"1833",29133.1710137401
"1834",28478.461621012
"1835",36122.24744846
"1836",40580.5643765273
"1837",24523.0371144696
"1838",45278.9412314228
"1839",30375.9313043029
"1840",38704.5059154981
"1841",39785.9399169882
"1842",28506.9801370156
"1843",34193.0703603897
"1844",26817.1846362601
"1845",31344.0000627141
"1846",25144.5141477675
"1847",27701.5960530918
"1848",30383.6614826236
"1849",26887.3534157489
"1850",25107.6123699109
"1851",33123.5867846467
"1852",20127.2230183819
"1853",27702.7269011081
"1854",28382.3812932371
"1855",29862.9910198475
"1856",25088.8980568044
"1857",34909.2226026348
"1858",30677.0629083928
"1859",30659.3250491379
"1860",29318.5972919188
"1861",28246.0119466659
"1862",31049.8794632353
"1863",39504.476020874
"1864",22719.2524831394
"1865",30710.0668729896
"1866",21210.9973768139
"1867",37624.3274192427
"1868",25093.5359367179
"1869",40625.6412041495
"1870",28709.9334935292
"1871",37341.0051823106
"1872",25087.0681466001
"1873",36316.0001215927
"1874",24599.9712136966
"1875",30404.3885547055
"1876",29384.2942357888
"1877",33378.7310838762
"1878",25311.8019926797
"1879",65191.8645922279
"1880",28111.0266574091
"1881",29279.9251751861
"1882",47034.1230564048
"1883",32674.2048855215
"1884",22929.0127015977
"1885",25058.6962818304
"1886",29089.4776853902
"1887",25696.3528978499
"1888",26146.8574561348
"1889",25577.0234555426
"1890",38377.1452594532
"1891",28253.8862465537
"1892",28053.1199009698
"1893",28315.6537720871
"1894",21635.0890400195
"1895",47098.2022738391
"1896",33058.7853101763
"1897",39125.5894990451
"1898",33583.5791586234
"1899",33793.0032031989
"1900",33848.8875278793
"1901",32816.9758001066
"1902",31990.4639052539
"1903",33217.6132238505
"1904",34458.6154975349
"1905",24877.4856751958
"1906",36874.8426828136
"1907",29528.0406043893
"1908",36722.6482884045
"1909",32048.8055017852
"1910",29269.1859794937
"1911",30477.461312453
"1912",41136.986045676
"1913",42300.8273913983
"1914",33213.2812661212
"1915",26126.3996045578
"1916",36351.7576547586
"1917",34280.8294807289
"1918",44361.4705276613
"1919",43292.4134329456
"1920",29330.1971254528
"1921",37604.3299313386
"1922",27903.7065567191
"1923",39467.3623674995
"1924",20649.4255063844
"1925",45446.1957249177
"1926",40696.7055848605
"1927",45086.7200111352
"1928",33970.50190787
"1929",25770.2518470929
"1930",25404.1419298298
